Pollutant,sector,hour,coeff,coeff_l,coeff_u
CH4,1,0,0.975478013723209,0.97333491858401,0.977621108862408
CH4,1,1,0.970187296111123,0.968222006135607,0.97215258608664
CH4,1,2,0.96846849681476,0.966073498222396,0.970863495407124
CH4,1,3,0.968500419803213,0.966057117175407,0.970943722431019
CH4,1,4,0.970428749645655,0.968261975657327,0.972595523633984
CH4,1,5,0.976673091605013,0.974112456630193,0.979233726579832
CH4,1,6,0.988797710856041,0.986557794426793,0.991037627285288
CH4,1,7,1.00287185409045,1.00052424605279,1.00521946212811
CH4,1,8,1.01310940592434,1.01060767248525,1.01561113936343
CH4,1,9,1.01701921388153,1.01486102745728,1.01917740030578
CH4,1,10,1.01722029086494,1.01468187233545,1.01975870939442
CH4,1,11,1.01653921880215,1.01424664458078,1.01883179302352
CH4,1,12,1.01595998744598,1.0136674132246,1.01825256166735
CH4,1,13,1.01558893472074,1.01305051619126,1.01812735325022
CH4,1,14,1.0156941102315,1.01353592380725,1.01785229665576
CH4,1,15,1.01689402036217,1.01439228692308,1.01939575380126
CH4,1,16,1.01967794975783,1.01733034172017,1.0220255577955
CH4,1,17,1.02251998380094,1.0202800673717,1.02475990023019
CH4,1,18,1.02259498546686,1.02003435049204,1.02515562044168
CH4,1,19,1.01795867376035,1.01579189977203,1.02012544774868
CH4,1,20,1.00926288582161,1.0068195831938,1.01170618844941
CH4,1,21,0.99767992793793,0.995284929345566,1.00007492653029
CH4,1,22,0.985396764848451,0.983431474872935,0.987362054823968
CH4,1,23,0.975478013723209,0.97333491858401,0.977621108862408
CH4,10,0,0.666453630439061,0.665339876315512,0.66756738456261
CH4,10,1,0.667839139496423,0.666828107377904,0.668850171614942
CH4,10,2,0.665745585031601,0.664493502510522,0.666997667552681
CH4,10,3,0.663301221960391,0.662027540755446,0.664574903165337
CH4,10,4,0.671660914553601,0.670544568067245,0.672777261039957
CH4,10,5,0.711259131096798,0.709915063091748,0.712603199101849
CH4,10,6,0.798713053916061,0.797554940306282,0.79987116752584
CH4,10,7,0.926386980336416,0.925165090980608,0.927608869692223
CH4,10,8,1.07821390100772,1.07690336095731,1.07952444105812
CH4,10,9,1.23812210756267,1.2370109101074,1.23923330501793
CH4,10,10,1.39004572926445,1.38871369150747,1.39137776702143
CH4,10,11,1.51747990417999,1.51629015110105,1.51866965725894
CH4,10,12,1.6004294499469,1.59923969686795,1.60161920302585
CH4,10,13,1.61730593992393,1.61597390216694,1.61863797768091
CH4,10,14,1.55807060603142,1.55695940857616,1.55918180348669
CH4,10,15,1.43692578294978,1.43561524289937,1.43823632300018
CH4,10,16,1.27187609903014,1.27065420967434,1.27309798838595
CH4,10,17,1.08964386449155,1.08848575088177,1.09080197810133
CH4,10,18,0.922568188562933,0.921224120557883,0.923912256567984
CH4,10,19,0.795600093905685,0.794483747419329,0.796716440392041
CH4,10,20,0.712169088260822,0.710895407055877,0.713442769465768
CH4,10,21,0.671319444854837,0.670067362333758,0.672571527375917
CH4,10,22,0.662416512757764,0.661405480639244,0.663427544876283
CH4,10,23,0.666453630439061,0.665339876315511,0.667567384562609
CH4,11,0,0.99999595479069,0.999993852499285,0.999998057082095
CH4,11,1,0.999995921605715,0.999993839220643,0.999998003990788
CH4,11,2,0.999996112160232,0.999993940483005,0.999998283837459
CH4,11,3,0.999996536570328,0.999994310008954,0.999998763131703
CH4,11,4,0.999997207399418,0.999994992668046,0.99999942213079
CH4,11,5,0.999998140040281,0.999995863468849,1.00000041661171
CH4,11,6,0.999999329745872,0.999997093167426,1.00000156632432
CH4,11,7,1.00000065819076,0.999998408022201,1.00000290835932
CH4,11,8,1.00000196799862,0.999999697102969,1.00000423889426
CH4,11,9,1.00000312779064,1.00000090171921,1.00000535386207
CH4,11,10,1.00000404654561,1.00000177068346,1.00000632240777
CH4,11,11,1.00000464379937,1.00000240107136,1.00000688652739
CH4,11,12,1.00000489535791,1.0000026526299,1.00000713808593
CH4,11,13,1.00000480386874,1.00000252800659,1.0000070797309
CH4,11,14,1.00000437341497,1.00000214734354,1.00000659948641
CH4,11,15,1.00000361074366,1.00000133984801,1.00000588163931
CH4,11,16,1.00000253042798,1.00000028025942,1.00000478059654
CH4,11,17,1.00000123412051,0.999998997542062,1.00000347069895
CH4,11,18,0.999999879639058,0.999997603067626,1.00000215621049
CH4,11,19,0.99999861078339,0.999996396052017,1.00000082551476
CH4,11,20,0.999997528336889,0.999995301775514,0.999999754898263
CH4,11,21,0.999996721536524,0.999994549859297,0.999998893213751
CH4,11,22,0.999996210342135,0.999994127957063,0.999998292727207
CH4,11,23,0.99999595479069,0.999993852499285,0.999998057082095
CH4,2,0,0.781338663837543,0.776163839177915,0.786513488497172
CH4,2,1,0.6235308638746,0.618832552432314,0.628229175316886
CH4,2,2,0.523539441211148,0.517722445331729,0.529356437090566
CH4,2,3,0.471359550356567,0.465441930522481,0.477277170190653
CH4,2,4,0.471727557873632,0.466539970665697,0.476915145081568
CH4,2,5,0.546422220767063,0.540178287089942,0.552666154444185
CH4,2,6,0.706603490864362,0.701222106687311,0.711984875041413
CH4,2,7,0.898699464132893,0.893022365597799,0.904376562667987
CH4,2,8,1.047297471377,1.04120910876623,1.05338583398778
CH4,2,9,1.11673473618395,1.1115710113726,1.12189846099531
CH4,2,10,1.13299583667933,1.12680778025095,1.1391838931077
CH4,2,11,1.12542091289304,1.11989285775677,1.13094896802931
CH4,2,12,1.10788416730998,1.1023561121737,1.11341222244625
CH4,2,13,1.0869466261055,1.08075856967713,1.09313468253388
CH4,2,14,1.07920739385479,1.07404366904343,1.08437111866614
CH4,2,15,1.12241065062291,1.11632228801213,1.12849901323368
CH4,2,16,1.25029000458331,1.24461290604822,1.2559671031184
CH4,2,17,1.41900412991972,1.41362274574267,1.42438551409677
CH4,2,18,1.53469114743083,1.52844721375371,1.54093508110795
CH4,2,19,1.53033499880746,1.52514741159952,1.53552258601539
CH4,2,20,1.4185411973331,1.41262357749901,1.42445881716718
CH4,2,21,1.22690928179154,1.22109228591212,1.23272627767096
CH4,2,22,0.996771528352198,0.992073216909912,1.00146983979448
CH4,2,23,0.781338663837544,0.776163839177915,0.786513488497172
CH4,3,0,0.873932475033094,0.87348030191888,0.874384648147309
CH4,3,1,0.896244172055604,0.895833692586143,0.896654651525066
CH4,3,2,0.933302504536061,0.932794178910833,0.933810830161288
CH4,3,3,0.96618935041865,0.965672252232638,0.966706448604662
CH4,3,4,0.989014757632711,0.988561522197949,0.989467993067473
CH4,3,5,1.01095070787713,1.01040504328362,1.01149637247064
CH4,3,6,1.03942227042214,1.03895208158639,1.03989245925788
CH4,3,7,1.0673844521408,1.06688837930962,1.06788052497197
CH4,3,8,1.08290760466436,1.08237554921368,1.08343966011505
CH4,3,9,1.08280351861968,1.08235237279449,1.08325466444487
CH4,3,10,1.07744104355728,1.07690026287091,1.07798182424366
CH4,3,11,1.07698882947009,1.07650579992698,1.07747185901321
CH4,3,12,1.08076401431621,1.08028098477309,1.08124704385933
CH4,3,13,1.08291643288992,1.08237565220355,1.0834572135763
CH4,3,14,1.07877890146569,1.0783277556405,1.07923004729088
CH4,3,15,1.06623177569305,1.06569972024237,1.06676383114374
CH4,3,16,1.04386856011221,1.04337248728103,1.04436463294338
CH4,3,17,1.01484404213049,1.01437385329474,1.01531423096624
CH4,3,18,0.985253475940407,0.984707811346895,0.98579914053392
CH4,3,19,0.958953992274233,0.958500756839471,0.959407227708995
CH4,3,20,0.933223664983249,0.932706566797237,0.933740763169261
CH4,3,21,0.904714080642942,0.904205755017714,0.90522240626817
CH4,3,22,0.879936898090891,0.87952641862143,0.880347377560353
CH4,3,23,0.873932475033094,0.87348030191888,0.874384648147309
CH4,4,0,0.871222280319054,0.871073236545129,0.87137132409298
CH4,4,1,0.893741840079932,0.893606545340292,0.893877134819571
CH4,4,2,0.931317550837424,0.931149993913503,0.931485107761345
CH4,4,3,0.964785987335167,0.964615540996697,0.964956433673638
CH4,4,4,0.988184511732726,0.988035123552761,0.988333899912692
CH4,4,5,1.01081198385136,1.01063211574619,1.01099185195652
CH4,4,6,1.04017922493196,1.04002424650514,1.04033420335879
CH4,4,7,1.0690346592981,1.06887114421283,1.06919817438338
CH4,4,8,1.08514345218631,1.08496807155956,1.08531883281306
CH4,4,9,1.08519357522906,1.08504487631349,1.08534227414462
CH4,4,10,1.07971133660964,1.07953307846959,1.07988959474968
CH4,4,11,1.07903684069861,1.07887762707193,1.07919605432529
CH4,4,12,1.08257767315444,1.08241845952775,1.08273688678112
CH4,4,13,1.08453518546902,1.08435692732898,1.08471344360906
CH4,4,14,1.0802445707918,1.08009587187624,1.08039326970736
CH4,4,15,1.06748601443918,1.06731063381243,1.06766139506593
CH4,4,16,1.04475051500696,1.04458699992169,1.04491403009224
CH4,4,17,1.0152133104709,1.01505833204408,1.01536828889773
CH4,4,18,0.985069395625391,0.984889527520226,0.985249263730558
CH4,4,19,0.958240361942772,0.958090973762807,0.958389750122737
CH4,4,20,0.931963458213186,0.931793011874715,0.932133904551656
CH4,4,21,0.902839756651688,0.902672199727767,0.903007313575609
CH4,4,22,0.877494234806271,0.877358940066631,0.87762952954591
CH4,4,23,0.871222280319054,0.871073236545129,0.87137132409298
CH4,5,0,0.991116405630554,0.99056952000369,0.991663291257418
CH4,5,1,0.991054248883051,0.990552404139771,0.991556093626331
CH4,5,2,0.991619538060638,0.991008613038937,0.99223046308234
CH4,5,3,0.992853778385698,0.992230419088395,0.993477137683001
CH4,5,4,0.994799227807058,0.994245986949279,0.995352468664838
CH4,5,5,0.997499014504429,0.996846003879104,0.998152025129755
CH4,5,6,1.00086584481213,1.0002940657415,1.00143762388276
CH4,5,7,1.00408235188254,1.00348333041677,1.00468137334831
CH4,5,8,1.0060894521838,1.00545137558283,1.00672752878477
CH4,5,9,1.00655313906303,1.00600207224634,1.00710420587972
CH4,5,10,1.00626367000825,1.00561630575207,1.00691103426442
CH4,5,11,1.00602709796074,1.00544201050983,1.00661218541164
CH4,5,12,1.00600687043854,1.00542178298764,1.00659195788945
CH4,5,13,1.0060602202973,1.00541285604113,1.00670758455348
CH4,5,14,1.00607919469812,1.00552812788143,1.00663026151481
CH4,5,15,1.00603280385942,1.00539472725845,1.00667088046038
CH4,5,16,1.0058683571099,1.00526933564413,1.00646737857567
CH4,5,17,1.00516823286995,1.00459645379933,1.00574001194058
CH4,5,18,1.00327980702612,1.00262679640079,1.00393281765144
CH4,5,19,0.999981546301049,0.99942830544327,1.00053478715883
CH4,5,20,0.996303240180258,0.995679880882955,0.996926599477561
CH4,5,21,0.993453036815834,0.992842111794132,0.994063961837535
CH4,5,22,0.991826515591042,0.991324670847762,0.992328360334322
CH4,5,23,0.991116405630554,0.99056952000369,0.991663291257418
CH4,7,0,0.229532471787102,0.226984685044076,0.232080258530127
CH4,7,1,0.12781857542416,0.125505794330814,0.130131356517505
CH4,7,2,0.0515412502502899,0.0486770122829379,0.0544054882176418
CH4,7,3,0.0333065098082421,0.0303928712877484,0.0362201483287358
CH4,7,4,0.114485155515412,0.111931459469973,0.117038851560852
CH4,7,5,0.346581004755554,0.343506330652783,0.349655678858325
CH4,7,6,0.752745635612155,0.750096386772953,0.755394884451358
CH4,7,7,1.19432141450467,1.19152625672722,1.19711657228212
CH4,7,8,1.47848998630898,1.47549201573476,1.48148795688321
CH4,7,9,1.53785311683963,1.53531120134243,1.54039503233683
CH4,7,10,1.4995013001263,1.49645414655476,1.50254845369783
CH4,7,11,1.4943935162743,1.49167188027012,1.49711515227848
CH4,7,12,1.55134488348856,1.54862324748438,1.55406651949274
CH4,7,13,1.65042035106308,1.64737319749155,1.65346750463462
CH4,7,14,1.76479311077559,1.76225119527839,1.76733502627279
CH4,7,15,1.85381341631355,1.85081544573933,1.85681138688778
CH4,7,16,1.87540514107963,1.87260998330218,1.87820029885708
CH4,7,17,1.79114442223474,1.78849517339554,1.79379367107395
CH4,7,18,1.56500209206409,1.56192741796132,1.56807676616686
CH4,7,19,1.19923059617256,1.19667690012712,1.201784292218
CH4,7,20,0.806086706344031,0.803173067823538,0.809000344864525
CH4,7,21,0.511814388289893,0.508950150322541,0.514678626257245
CH4,7,22,0.340842483180371,0.338529702087025,0.343155264273716
CH4,7,23,0.229532471787101,0.226984685044076,0.232080258530127
CH4,8,0,0.427286564456213,0.419776975264669,0.434796153647758
CH4,8,1,0.268721168658625,0.261902444471769,0.27553989284548
CH4,8,2,0.191312956506182,0.18287191829904,0.199753994713323
CH4,8,3,0.272669848625701,0.264082560704837,0.281257136546565
CH4,8,4,0.512724312952021,0.505195600782586,0.520253025121455
CH4,8,5,0.821607830381956,0.81254760977393,0.830668050989983
CH4,8,6,1.11047769686591,1.10266797370657,1.11828742002525
CH4,8,7,1.32422265628787,1.3159843071683,1.33246100540744
CH4,8,8,1.42026526580762,1.41143063046935,1.42909990114589
CH4,8,9,1.40447656602324,1.39698243107041,1.41197070097606
CH4,8,10,1.35780449773669,1.34882534878658,1.36678364668681
CH4,8,11,1.3566450655316,1.34862277760951,1.3646673534537
CH4,8,12,1.38995495252961,1.38193266460752,1.3979772404517
CH4,8,13,1.40517231042334,1.39619316147323,1.41415145937346
CH4,8,14,1.37851995228602,1.3710258173332,1.38601408723884
CH4,8,15,1.34712056199334,1.33828592665507,1.3559551973316
CH4,8,16,1.3502508661969,1.34201251707733,1.35848921531647
CH4,8,17,1.36308347011725,1.35527374695791,1.37089319327659
CH4,8,18,1.31946107828311,1.31040085767508,1.32852129889113
CH4,8,19,1.18002372121515,1.17249500904572,1.18755243338459
CH4,8,20,0.984476850600733,0.975889562679869,0.993064138521597
CH4,8,21,0.784886005633699,0.776444967426557,0.79332704384084
CH4,8,22,0.601549236431008,0.594730512244152,0.608367960617863
CH4,8,23,0.427286564456214,0.419776975264669,0.434796153647758
CH4,9,0,1.00000181110165,0.999997953145692,1.0000056690576
CH4,9,1,1.00000465008853,1.00000083823569,1.00000846194137
CH4,9,2,1.00000715401755,1.00000314729445,1.00001116074064
CH4,9,3,1.00000906588493,1.00000494978876,1.00001318198111
CH4,9,4,1.00001020540714,1.00000613016367,1.00001428065061
CH4,9,5,1.00001048099725,1.00000627502174,1.00001468697276
CH4,9,6,1.0000098342889,1.00000572236712,1.00001394621069
CH4,9,7,1.00000836516096,1.00000422324324,1.00001250707867
CH4,9,8,1.00000622920097,1.00000204021433,1.00001041818761
CH4,9,9,1.00000362379255,0.999999535930284,1.00000771165482
CH4,9,10,1.00000081101756,0.999996610360922,1.00000501167421
CH4,9,11,0.999998053859537,0.999993927998974,1.0000021797201
CH4,9,12,0.99999557826365,0.999991452403087,0.999999704124212
CH4,9,13,0.999993591960784,0.999989391304142,0.999997792617425
CH4,9,14,0.99999221298391,0.999988125121643,0.999996300846178
CH4,9,15,0.999991371497798,0.999987182511157,0.999995560484439
CH4,9,16,0.999990979823206,0.999986837905496,0.999995121740917
CH4,9,17,0.999991017844669,0.999986905922884,0.999995129766455
CH4,9,18,0.999991509049061,0.99998730307355,0.999995715024572
CH4,9,19,0.999992490407185,0.999988415163718,0.999996565650651
CH4,9,20,0.999994035586696,0.99998991949052,0.999998151682871
CH4,9,21,0.999996214075137,0.999992207352043,1.00000022079823
CH4,9,22,0.999998902588727,0.99999509073589,1.00000271444156
CH4,9,23,1.00000181110165,0.999997953145692,1.0000056690576
